LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
fully cellular containership,11004400,CMA CGM Voltaire,Live,Malta,41072,2013,"Post Panamax, 5'-8'TEU",80228,Single,9HA5622,71112,S606,HD Hyundai Samho Company Limited,Incheon,270.07,258.00,42.87,42.80,24.86,13.0,11.86,HD Hyundai Heavy Industries Company Limited,Wartsila Corporation,CMA CGM SA (The French Line),France,Valletta,6900,CMA CGM SA (The French Line),France,CMA CGM SA (The French Line),France,CMA CGM SA (The French Line),France,CMA CGM International Shipping Company Private Limited,Republic of Singapore,—,—,—,—,CMA CGM International Shipping Company Private Limited,Republic of Singapore,—,—,—,—,9635652,229877000,33670,45152,8RT-flex82T
fully cellular containership,11004401,CMA CGM Rimbaud,Live,Malta,41072,2013,"Post Panamax, 5'-8'TEU",80163,Single,9HA5860,71112,S605,HD Hyundai Samho Company Limited,Incheon,270.0,258.00,42.80,42.80,24.80,14.5,10.30,HD Hyundai Heavy Industries Company Limited,Wartsila Corporation,CMA CGM SA (The French Line),France,Valletta,6700,CMA CGM SA (The French Line),France,CMA CGM SA (The French Line),France,CMA CGM SA (The French Line),France,CMA CGM International Shipping Company Private Limited,Republic of Singapore,—,—,—,—,CMA CGM International Shipping Company Private Limited,Republic of Singapore,—,—,—,—,9635640,256490000,33670,45747,8RT-flex82T
fully cellular containership,11004417,Pancon Success,Live,South Korea,4477,2012,"Feeder, 1'-2'TEU",11892,Single,DSRI7,9892,4071,HD Hyundai Mipo Company Limited,Ulsan,145.71,139.37,—,22.70,11.20,8.22,2.98,HD Hyundai Heavy Industries Company Limited,Unknown Engine Designer,Pan Continental Shipping Company Limited,Republic of Korea,Jeju,1060,Pan Continental Shipping Company Limited,Republic of Korea,Pan Continental Shipping Company Limited,Republic of Korea,Pan Continental Shipping Company Limited,Republic of Korea,Pan Continental Shipping Company Limited,Republic of Korea,—,—,—,—,Pan Continental Shipping Company Limited,Republic of Korea,—,—,—,—,9635420,441875000,9311,12486,6S46MC-C
fully cellular containership,11004418,Pancon Glory,Live,South Korea,4477,2012,"Feeder, 1'-2'TEU",11898,Single,DSRI4,9892,4070,HD Hyundai Mipo Company Limited,Ulsan,145.71,139.37,—,22.70,11.20,8.22,2.98,HD Hyundai Heavy Industries Company Limited,Unknown Engine Designer,Pan Continental Shipping Company Limited,Republic of Korea,Jeju,1060,Pan Continental Shipping Company Limited,Republic of Korea,Pan Continental Shipping Company Limited,Republic of Korea,Pan Continental Shipping Company Limited,Republic of Korea,Pan Continental Shipping Company Limited,Republic of Korea,—,—,—,—,Pan Continental Shipping Company Limited,Republic of Korea,—,—,—,—,9635418,441872000,9311,12486,6S46MC-C
fully cellular containership,11004458,MCC Shenzhen,Live,Antigua & Barbuda,7916,2014,"Feeder, 1'-2'TEU",21789,Single,V2GK7,17769,GWS437,Guangzhou Wenchong Shipyard Company Limited,Guangzhou,171.93,161.78,—,27.40,13.80,9.5,4.30,Hudong Heavy Machinery Company Limited,Sulzer Turbomachinery Services,Buss-Siim Feederships Verwaltung GmbH,Germany,St. John's,1705,Buss Group GmbH & Company KG,Germany,Buss-Siim Feederships Verwaltung GmbH,Germany,ms Octavia Schifffahrtsgesellschaft  mbH & Company KG,Germany,Leonhardt & Blumberg Shipmanagement GmbH & Company KG,Germany,—,—,—,—,Leonhardt & Blumberg Shipmanagement GmbH & Company KG,Germany,—,—,—,—,9634696,305977000,14520,19472,6RTFLEX-60C-B
fully cellular containership,11004460,Olivia,Live,Madeira,7916,2013,"Feeder, 1'-2'TEU",21789,Single,CQIZ9,17769,GWS435,Guangzhou Wenchong Shipyard Company Limited,Guangzhou,172.0,161.80,—,27.40,13.80,9.5,4.30,Hudong Heavy Machinery Company Limited,Sulzer Turbomachinery Services,Hermann Buss GmbH & Cie KG,Germany,Madeira,1705,Hermann Buss GmbH & Cie KG,Germany,Hermann Buss GmbH & Cie KG,Germany,ms Olivia Schifffahrtsgesellshaft mbH & Company KG,Germany,TB Marine Cont Shipmanagement GmbH & Company KG,Germany,—,—,—,—,TB Marine Cont Shipmanagement GmbH & Company KG,Germany,—,—,—,—,9634672,255806115,14520,19472,6RTFLEX-60C-B
fully cellular containership,11004470,Ornella,Live,Madeira,7916,2012,"Feeder, 1'-2'TEU",21789,Single,CQIW9,17769,GWS434,Guangzhou Wenchong Shipyard Company Limited,Guangzhou,172.0,161.80,—,27.40,13.80,9.5,4.30,Hudong Heavy Machinery Company Limited,Sulzer Turbomachinery Services,Reedereiverwaltung Heino Winter GmbH And Company KG,Germany,Madeira,1714,Reedereiverwaltung Heino Winter GmbH And Company KG,Germany,Reedereiverwaltung Heino Winter GmbH And Company KG,Germany,ms Ornella Schiffahrtsgesellschaft mbH & Company KG,Germany,TB Marine Cont Shipmanagement GmbH & Company KG,Germany,—,—,—,—,TB Marine Cont Shipmanagement GmbH & Company KG,Germany,—,—,—,—,9634660,255806091,14520,19472,6RTFLEX-60C-B
fully cellular containership,11004471,Santa Loukia,Live,Malta,8093,2015,"Feeder, 1'-2'TEU",21508,Single,9HA3780,16889,GWS-419,Guangzhou Wenchong Shipyard Company Limited,Guangzhou,171.9,161.74,27.46,27.40,13.80,9.5,4.30,Wartsila China Limited,Sulzer Turbomachinery Services,Eastern Mediterranean Maritime Limited (EASTMED),Greece,Valletta,1705,Thanassis Martinos group of companies,Greece,Eastern Mediterranean Maritime Limited (EASTMED),Greece,Kingston Shipping Limited,Malta,Eastern Mediterranean Maritime Limited (EASTMED),Greece,—,—,—,—,Eastern Mediterranean Maritime Limited (EASTMED),Greece,—,—,—,—,9634658,229993000,13560,18424,6RT-flex58T
fully cellular containership,11004472,St.John,Live,Malta,7714,2014,"Feeder, 1'-2'TEU",21508,Single,9HA3740,16889,GWS-418,Guangzhou Wenchong Shipyard Company Limited,Guangzhou,171.9,161.74,—,27.40,13.80,9.5,4.30,Hudong Heavy Machinery Company Limited,Sulzer Turbomachinery Services,Eastern Mediterranean Maritime Limited (EASTMED),Greece,Valletta,1705,Thanassis Martinos group of companies,Greece,Eastern Mediterranean Maritime Limited (EASTMED),Greece,Marine Ventures Shipping Limited,Malta,Eastern Mediterranean Maritime Limited (EASTMED),Greece,—,—,—,—,Eastern Mediterranean Maritime Limited (EASTMED),Greece,—,—,—,—,9634646,229949000,13560,18424,6RT-flex58T
fully cellular containership,11004494,Cap San Tainaro,Live,Panama,51759,2014,"Neo-Panamax, 8'-12'TEU",131095,Single,3EOT8,119441,2530,HD Hyundai Heavy Industries Company Limited,Ulsan,333.2,318.00,48.25,48.19,26.80,14.52,12.28,HD Hyundai Heavy Industries Company Limited,MAN Diesel AS,Nissen Kaiun Company Limited (Nissen Kaiun KK),Japan,Panama,9669,Nissen Kaiun Company Limited (Nissen Kaiun KK),Japan,Nissen Kaiun Company Limited (Nissen Kaiun KK),Japan,Sun Lanes Shipping S.A.,Japan,Synergy Maritime Private Limited,India,Hamburg Sudamerikanische Dampfschifffahrts-Gesellschaft  ApS & Company KG (Hamburg Sud),Germany,—,—,Synergy Maritime Private Limited,India,—,—,—,—,9633965,374658000,40670,54539,7S90ME-C9.2
fully cellular containership,11004495,Cap San Sounio,Live,Panama,51759,2014,"Neo-Panamax, 8'-12'TEU",131095,Single,H8IE,119441,2529,HD Hyundai Heavy Industries Company Limited,Ulsan,333.15,317.98,48.25,48.19,26.80,14.52,12.28,HD Hyundai Heavy Industries Company Limited,MAN Diesel AS,Kyowa Kisen Company Limited,Japan,Panama,9669,Kyowa Kisen Company Limited,Japan,Kyowa Kisen Company Limited,Japan,Green Spanker Shipping S.A.,Panama,Synergy Maritime Private Limited,India,Hamburg Sudamerikanische Dampfschifffahrts-Gesellschaft  ApS & Company KG (Hamburg Sud),Germany,—,—,Synergy Maritime Private Limited,India,—,—,—,—,9633953,372723000,40670,54539,7S90ME-C9.2
fully cellular containership,11004496,Cap San Maleas,Live,Panama,51759,2014,"Neo-Panamax, 8'-12'TEU",131095,Single,3FSS8,119441,2528,HD Hyundai Heavy Industries Company Limited,Incheon,333.2,318.00,48.20,48.20,26.80,14.52,12.28,HD Hyundai Heavy Industries Company Limited,MAN Diesel AS,Kyowa Kisen Company Limited,Japan,Panama,9669,Kyowa Kisen Company Limited,Japan,Kyowa Kisen Company Limited,Japan,Green Spanker Shipping S.A.,Panama,Synergy Maritime Private Limited,India,Hamburg Sudamerikanische Dampfschifffahrts-Gesellschaft  ApS & Company KG (Hamburg Sud),Germany,—,—,Synergy Maritime Private Limited,India,—,—,—,—,9633941,353365000,40670,54539,7S90ME-C9.2
fully cellular containership,11004497,Cap San Artemissio,Live,Panama,51759,2014,"Neo-Panamax, 8'-12'TEU",131095,Single,3EQA4,119441,2527,HD Hyundai Heavy Industries Company Limited,Ulsan,333.2,317.98,48.20,48.19,26.80,14.52,12.28,HD Hyundai Heavy Industries Company Limited,MAN Diesel AS,Kyowa Kisen Company Limited,Japan,Panama,9669,Kyowa Kisen Company Limited,Japan,Kyowa Kisen Company Limited,Japan,Kyowa Kisen Company Limited (99%) & Green Spanker Shipping S.A.(1%),Panama,Synergy Maritime Private Limited,India,—,—,—,—,Synergy Maritime Private Limited,India,—,—,—,—,9633939,352358000,40670,54539,7S90ME-C9.2
fully cellular containership,11004503,Sinotrans Tianjin,Live,"Hong Kong, S.A.R., China",4756,2013,"Feeder, 1'-2'TEU",12975,Single,VRMK9,9930,SB551,Dae Sun Shipbuilding & Engineering Company Limited,Busan,143.9,133.50,—,22.60,11.20,8.21,3.00,STX Engine Company Limited,B&W Diesel A/S,Sinotrans & CSC Holdings Company Limited,"Hong Kong, S.A.R., China",Hong Kong,1040,China Merchants Group Limited,"Hong Kong, S.A.R., China",Sinotrans & CSC Holdings Company Limited,"Hong Kong, S.A.R., China",Yungui Shipping Company Limited,"Hong Kong, S.A.R., China",Sinotrans Container Lines Company Limited (Sinolines),People's Republic of China,—,—,—,—,Sinotrans Container Lines Company Limited (Sinolines),People's Republic of China,—,—,—,—,9633757,477219400,8280,11104,6S46MC-C
fully cellular containership,11004505,Sinotrans Shanghai,Live,"Hong Kong, S.A.R., China",4756,2013,"Feeder, 1'-2'TEU",12750,Single,VRMK8,9930,550,Dae Sun Shipbuilding & Engineering Company Limited,Busan,143.9,133.50,—,22.60,11.20,8.21,3.00,STX Engine Company Limited,B&W Diesel A/S,Sinotrans & CSC Holdings Company Limited,"Hong Kong, S.A.R., China",Hong Kong,1040,China Merchants Group Limited,"Hong Kong, S.A.R., China",Sinotrans & CSC Holdings Company Limited,"Hong Kong, S.A.R., China",Yunfu Shipping Company Limited,People's Republic of China,Sinotrans Container Lines Company Limited (Sinolines),People's Republic of China,—,—,—,—,Sinotrans Container Lines Company Limited (Sinolines),People's Republic of China,—,—,—,—,9633745,477242600,8280,11104,6S46MC-C
fully cellular containership,11004577,Seadream,Live,Malta,29753,2013,"Post Panamax, 5'-8'TEU",62340,Single,9HA3399,52467,S617,HD Hyundai Samho Company Limited,Incheon,255.4,242.00,—,37.40,22.10,13.5,8.60,—,MAN Diesel AS,Thenamaris (Ships Management) Incorporated,Greece,Valletta,5023,Constantinos Martinos family,Greece,Thenamaris (Ships Management) Incorporated,Greece,Rainbow Shipholding S.A.,Liberia,Thenamaris Conbulk Incorporated,Greece,—,—,—,—,Thenamaris Conbulk Incorporated,Greece,—,—,—,—,9632832,229550000,58558,78526,6G80ME-C9
fully cellular containership,11004578,Seasmile,Live,Malta,29753,2013,"Post Panamax, 5'-8'TEU",62340,Single,9HA3361,52467,S616,HD Hyundai Samho Company Limited,Incheon,255.4,242.00,—,37.40,22.10,13.5,8.60,—,MAN Diesel AS,Thenamaris (Ships Management) Incorporated,Greece,Valletta,5023,Constantinos Martinos family,Greece,Thenamaris (Ships Management) Incorporated,Greece,Quick Star Marine S.A.,Liberia,Thenamaris Conbulk Incorporated,Greece,COSCO Shipping Lines Company Limited,People's Republic of China,—,—,Thenamaris Conbulk Incorporated,Greece,—,—,—,—,9632820,229474000,58558,78526,6G80ME-C9
fully cellular containership,11004586,Kota Machan,Live,Singapore,13856,2013,"Panamax, 3'-5'TEU",45542,Single,9V9976,37199,S587,HD Hyundai Samho Company Limited,Incheon,221.0,209.00,—,34.90,18.90,12.02,6.88,—,B&W Diesel A/S,Pacific International Lines (Private) Limited,Republic of Singapore,Singapore,3560,Pacific International Lines (Private) Limited,Republic of Singapore,Pacific International Lines (Private) Limited,Republic of Singapore,PSI 3 Private Limited,Republic of Singapore,Pacific International Lines (Private) Limited,Republic of Singapore,—,—,—,—,Pacific International Lines (Private) Limited,Republic of Singapore,—,—,—,—,9632777,566894000,—,—,7S70ME-C8
fully cellular containership,11004587,Kota Megah,Live,Singapore,13856,2013,"Panamax, 3'-5'TEU",45289,Single,9V9978,37373,S586,HD Hyundai Samho Company Limited,Incheon,221.16,207.00,—,34.90,18.90,12.02,6.88,HD Hyundai Heavy Industries Company Limited,Unknown Engine Designer,Pacific International Lines (Private) Limited,Republic of Singapore,Singapore,3560,Pacific International Lines (Private) Limited,Republic of Singapore,Pacific International Lines (Private) Limited,Republic of Singapore,Pacific International Lines (Private) Limited,Republic of Singapore,Pacific International Lines (Private) Limited,Republic of Singapore,—,—,—,—,Pacific International Lines (Private) Limited,Republic of Singapore,—,—,—,—,9632765,566864000,22890,30696,7RT-FLEX82C
fully cellular containership,11004588,Kota Makmur,Live,"Hong Kong, S.A.R., China",13856,2013,"Panamax, 3'-5'TEU",45278,Single,VRRC2,37373,S585,HD Hyundai Samho Company Limited,Incheon,221.16,207.00,—,34.90,18.90,12.02,6.88,HD Hyundai Heavy Industries Company Limited,Unknown Engine Designer,Oriental Elite Shipping International Holding Company Limited,Marshall Islands,Hong Kong,3560,China Huarong Asset Management Company Limited,People's Republic of China,Oriental Elite Shipping International Holding Company Limited,Marshall Islands,Prime Champ Shipping Holding Limited,"Hong Kong, S.A.R., China",Pacific International Lines (Private) Limited,Republic of Singapore,Pacific International Lines (Private) Limited,Republic of Singapore,—,—,Pacific International Lines (Private) Limited,Republic of Singapore,—,—,—,—,9632753,477121100,22890,30696,7RT-FLEX82C
fully cellular containership,11004589,Kota Manis,Live,Singapore,13856,2013,"Panamax, 3'-5'TEU",45542,Single,9V9975,37304,S584,HD Hyundai Samho Company Limited,Incheon,221.0,209.00,—,34.90,18.90,12.0,6.90,Doosan Engine Company Limited,Unknown Engine Designer,Pacific International Lines (Private) Limited,Republic of Singapore,Singapore,3560,Pacific International Lines (Private) Limited,Republic of Singapore,Pacific International Lines (Private) Limited,Republic of Singapore,PSI 3 Private Limited,Republic of Singapore,Pacific International Lines (Private) Limited,Republic of Singapore,—,—,Hi Investment & Securities Company Limited,Republic of Korea,Pacific International Lines (Private) Limited,Republic of Singapore,—,—,—,—,9632741,566773000,22890,30696,7S70ME-C8.2
fully cellular containership,11004593,RDO Glory,Live,Liberia,30112,2013,"Panamax, 3'-5'TEU",66347,Double Hull,5LUQ2,51032,S583,HD Hyundai Samho Company Limited,Incheon,249.97,232.66,—,37.40,22.10,13.52,8.58,—,Unknown Engine Designer,D. Oltmann Reederei GmbH & Company KG,Germany,Monrovia,4532,D.Oltmann GmbH & Company KG,Germany,D. Oltmann Reederei GmbH & Company KG,Germany,Kotam No 21A SA,Liberia,KMARIN Ocean Services Corporation (KOSCO),Republic of Korea,Maersk A/S,Denmark,—,—,KMARIN Ocean Services Corporation (KOSCO),Republic of Korea,—,—,—,—,9632507,636024857,32568,43674,6S80ME-C9
fully cellular containership,11004594,RDO Grace,Live,Liberia,30112,2013,"Panamax, 3'-5'TEU",66347,Double Hull,5LTF3,51032,S582,HD Hyundai Samho Company Limited,Incheon,249.97,232.66,—,37.40,22.10,13.52,8.58,—,Unknown Engine Designer,D. Oltmann Reederei GmbH & Company KG,Germany,Monrovia,4532,D.Oltmann GmbH & Company KG,Germany,D. Oltmann Reederei GmbH & Company KG,Germany,Deoship Schiffahrtsgesellschaft mbH & Company KG,Germany,CPO Containerschiffreederei GmbH & Company KG,Germany,—,—,—,—,CPO Containerschiffreederei GmbH & Company KG,Germany,—,—,—,—,9632492,636093364,32568,43674,6S80ME-C9
fully cellular containership,11004595,Maersk Rubicon,Live,Singapore,30112,2013,"Panamax, 3'-5'TEU",100000,Single,9V6677,51032,S581,HD Hyundai Samho Company Limited,Incheon,249.97,236.60,—,37.40,22.10,14.0,8.10,HD Hyundai Heavy Industries Company Limited,Wartsila Corporation,CMB Financial Leasing Company Limited,People's Republic of China,Singapore,4532,China Merchants Bank (CMB),People's Republic of China,CMB Financial Leasing Company Limited,People's Republic of China,Sea 155 Leasing Company Limited,"Hong Kong, S.A.R., China",Maersk Fleet Management And Technology India Private Limited,India,Maersk A/S,Denmark,—,—,Maersk Fleet Management And Technology India Private Limited,India,—,—,—,—,9632480,563101600,32568,43674,6RT-FLEX82T
fully cellular containership,11004612,APL Mexico City,Live,Singapore,64695,2014,"Neo-Panamax, 8'-12'TEU",117207,Single,9V9926,109699,4261,Hanwha Ocean Company Limited,Okpo,328.2,311.90,—,45.20,27.10,13.0,14.10,—,B&W Diesel A/S,Seaspan Corporation,"Hong Kong, S.A.R., China",Singapore,9200,Atlas Corporation,United Kingdom,Seaspan Corporation,"Hong Kong, S.A.R., China",Seaspan Holdco XIII Private Limited,Republic of Singapore,CMA CGM International Shipping Company Private Limited,Republic of Singapore,American President Lines LLC (APL LLC),United States of America,—,—,CMA CGM International Shipping Company Private Limited,Republic of Singapore,—,—,—,—,9632210,566961000,51070,68486,10S90ME-CMK9.2 TIER 2
fully cellular containership,11004613,APL Detroit,Live,Singapore,64695,2014,"Neo-Panamax, 8'-12'TEU",117207,Single,9V9925,109699,4260,Hanwha Ocean Company Limited,Okpo,328.2,311.90,—,45.20,27.10,13.0,14.10,—,B&W Diesel A/S,CMA CGM Asia Pacific Limited,Republic of Singapore,Singapore,9200,CMA CGM SA (The French Line),France,CMA CGM Asia Pacific Limited,Republic of Singapore,CMA CGM Asia Pacific Liner Private Limited,Republic of Singapore,CMA CGM International Shipping Company Private Limited,Republic of Singapore,—,—,—,—,CMA CGM International Shipping Company Private Limited,Republic of Singapore,—,—,—,—,9632208,566960000,51070,68486,10S90ME-CMK9.2 TIER 2
fully cellular containership,11005259,APL Lion City,Live,Singapore,76852,2013,"VLCS, 12'-14.5'TEU",150166,Single,S6LT6,169423,S631,HD Hyundai Samho Company Limited,Incheon,397.56,352.00,51.00,51.00,29.85,15.52,15.35,—,Unknown Engine Designer,CMA CGM Asia Pacific Limited,Republic of Singapore,Singapore,13892,CMA CGM SA (The French Line),France,CMA CGM Asia Pacific Limited,Republic of Singapore,CMA CGM Asia Pacific Liner Private Limited,Republic of Singapore,CMA CGM International Shipping Company Private Limited,Republic of Singapore,American President Lines LLC (APL LLC),United States of America,—,—,CMA CGM International Shipping Company Private Limited,Republic of Singapore,Unknown,Unknown,Unknown Scrubber Manufacturer,—,9631967,566880000,66748,89509,12K98MC-C
fully cellular containership,11005371,Marit Maersk,Live,Denmark (Int. Register),89317,2015,"ULCS, 14.5'+ TEU",214733,Single,OWYH2,194849,4270,Hanwha Ocean Company Limited,Okpo,399.2,376.21,—,59.00,30.30,16.0,14.30,Doosan Engine Company Limited,B&W Diesel A/S,Maersk A/S,Denmark,Humlebaek,18270,AP Moller Holding AS,Denmark,Maersk A/S,Denmark,Maersk A/S,Denmark,AP Moller Singapore Private Limited,Republic of Singapore,—,—,—,—,AP Moller Singapore Private Limited,Republic of Singapore,—,—,—,—,9632167,219632000,23310,31259,7S80ME-C9.4
