LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
vehicle carrier,282670,Asian Empire,Live,South Korea,26779,1998,50'+ gt,25765,Single,D7ML,71383,H-1097,HD Hyundai Heavy Industries Company Limited,Ulsan,228.78,218.00,32.26,32.26,32.09,10.02,22.07,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,EUKOR Car Carriers Incorporated,Republic of Korea,Jeju,—,Wilh. Wilhelmsen Holding ASA (Wilship),Norway,EUKOR Car Carriers Incorporated,Republic of Korea,EUKOR Car Carriers Incorporated,Republic of Korea,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,9176606,440114000,14314,19460,7S60MC
vehicle carrier,282672,Asian Majesty,Live,South Korea,26779,1999,50'+ gt,25818,Single,DSMZ8,71383,H-1110,HD Hyundai Heavy Industries Company Limited,Ulsan,228.78,189.20,32.29,32.26,32.09,10.02,22.07,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,EUKOR Car Carriers Incorporated,Republic of Korea,Jeju,—,Wilh. Wilhelmsen Holding ASA (Wilship),Norway,EUKOR Car Carriers Incorporated,Republic of Korea,EUKOR Car Carriers Incorporated,Republic of Korea,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,9203576,441947000,14511,19460,7S60MC
vehicle carrier,282673,Asian Emperor,Live,South Korea,21868,1999,50'+ gt,21472,Single,D7AG,55729,1111,HD Hyundai Heavy Industries Company Limited,Ulsan,198.98,190.00,32.36,32.26,32.09,10.02,22.07,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,EUKOR Car Carriers Incorporated,Republic of Korea,Jeju,—,Wilh. Wilhelmsen Holding ASA (Wilship),Norway,EUKOR Car Carriers Incorporated,Republic of Korea,EUKOR Car Carriers Incorporated,Republic of Korea,Wilhelmsen Ship Management Korea Limited,Republic of Korea,Wallenius Wilhelmsen Ocean Holding AS,Norway,—,—,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,9176632,441722000,14511,19460,7S60MC
vehicle carrier,282704,Fortune Trade I,Live,Panama,3288,1998,-30'gt,7001,Single,3FDA8,9962,1010,Honda Shipbuilding Company Limited,Saiki,117.63,108.00,21.00,21.00,15.00,7.82,4.49,Akasaka Diesels Limited,Mitsubishi Heavy Industries Limited,Dalian Sea Carrier Company Limited,People's Republic of China,Panama,—,Sea Carrier Shipping Company Limited,"Hong Kong, S.A.R., China",Dalian Sea Carrier Company Limited,People's Republic of China,Seiyo Princess Company Limited,Marshall Islands,Dalian Sea Carrier Company Limited,People's Republic of China,—,—,—,—,Dalian Sea Carrier Company Limited,People's Republic of China,—,—,—,—,9172117,352103000,4707,5440,6UEC45LA
vehicle carrier,283160,Libra Leader,Live,Liberia,17474,1998,50'+ gt,22734,Single,5LKH4,58249,2980,Shin Kurushima Dockyard Company Limited,Onishi,199.90,190.00,32.26,32.26,23.68,10.02,5.25,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Monrovia,—,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Matsueri Maritima S.A.,Panama,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,—,—,—,—,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,—,—,—,—,9174490,636022754,14121,19200,8UEC60LS
vehicle carrier,283161,Dharma Kartika VII,Live,Indonesia,2985,1999,-30'gt,2779,Single,YCXT2,9950,5000,Shin Kurushima Dockyard Company Limited,Akitsu,99.92,94.00,20.60,20.60,9.20,5.00,4.20,Mitsui Engineering & Shipbuilding Company Limited,B&W Diesel A/S,P.T. Dharma Lautan Utama,Indonesia,—,—,P.T. Dharma Lautan Utama,Indonesia,P.T. Dharma Lautan Utama,Indonesia,P.T. Dharma Lautan Utama,Indonesia,—,—,—,—,—,—,—,—,—,—,—,—,9174751,525500999,4120,5600,7L35MC
vehicle carrier,283162,Orchid,Live,Panama,2959,1998,-30'gt,2794,Single,3FRM5,9950,5001,Shin Kurushima Dockyard Company Limited,Akitsu,99.92,94.00,20.60,20.60,9.20,5.00,4.20,B&W Diesel A/S,B&W Diesel A/S,Unknown Owners,—,Panama,—,Unknown Owners,—,Unknown Owners,—,Acadia Shipping LLC,Marshall Islands,Safe Sea Services S.a.r.l.,Lebanon,—,—,—,—,Safe Sea Services S.a.r.l.,Lebanon,—,—,—,—,9174763,372977000,4120,5600,7L35MC
vehicle carrier,283321,Chang An Kou,Live,China,11172,1999,30'-50'gt,12780,Single,BOHL,37237,419,Uljanik Brodogradiliste d.d.,Pula,176.70,165.00,31.10,31.10,28.00,8.77,19.25,Uljanik Brodogradiliste d.d.,B&W Diesel A/S,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,Guangzhou,—,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,—,—,—,—,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,—,—,—,—,9177026,414260000,11060,15036,7S50MC-C
vehicle carrier,283322,Chang Rong Kou,Live,China,11172,2000,30'-50'gt,12781,Single,BOHM,37237,420,Uljanik Brodogradiliste d.d.,Pula,176.70,165.00,31.10,31.10,28.00,8.77,19.23,Uljanik Brodogradiliste d.d.,B&W Diesel A/S,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,Guangzhou,—,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,—,—,—,—,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,—,—,—,—,9177038,414276000,11060,15036,7S50MC-C
vehicle carrier,283555,Neksu,Live,Togo,—,1989,-30'gt,974,Single,5VET7,816,2615,Shin Kurushima Dockyard Company Limited,Akitsu,66.00,—,12.60,—,7.30,3.70,3.60,Daihatsu Diesel Manufacturing Company Limited,Daihatsu Diesel Manufacturing Company Limited,Unknown Owners,—,Lome,—,Unknown Owners,—,Unknown Owners,—,Dorsy Corporation LP,Togo,Unknown Owners,—,—,—,—,—,Acrex Corporation,Russian Federation,—,—,—,—,8907606,671864000,1044,1400,6DLM-26S
vehicle carrier,283647,World Spirit,Live,Liberia,11385,1998,30'-50'gt,14101,Single,ELWG7,37949,3465,Kanasashi Shipbuilding Company Limited,Toyohashi,174.98,166.00,29.20,29.20,20.74,8.52,20.08,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Nissan Motor Car Carrier Company Limited,Japan,Monrovia,—,Nissan Motor Car Carrier Company Limited,Japan,Nissan Motor Car Carrier Company Limited,Japan,Marigold Transport Incorporated,Liberia,World Marine Company Limited,Japan,—,—,—,—,World Marine Company Limited,Japan,—,—,—,—,9175925,636011023,10591,12240,8UEC52LA
vehicle carrier,283657,Trans Future 1,Live,Panama,7701,1998,-30'gt,9287,Single,3FGB8,25667,628,Naikai Zosen Shipbuilding Corporation,Setoda,172.00,160.00,25.00,25.00,18.70,7.72,10.98,Hitachi Zosen Corporation,B&W Diesel A/S,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Panama,384,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Feng Li Maritime Corporation & Star Bulk Carrier Company S.A.,Panama,Kagoshima Senpaku Kaisha Limited,Japan,Kagoshima Senpaku Kaisha Limited,Japan,—,—,Kagoshima Senpaku Kaisha Limited,Japan,—,—,—,—,9176216,353329000,11981,14660,9L50MC
vehicle carrier,283778,Hoegh Transporter,Live,Norway (Int. Register),21007,1999,50'+ gt,20700,Single,LAKO7,57757,8168/01,Stocznia Gdynia S.A.,Gdynia,199.97,188.00,32.26,32.26,13.63,10.00,3.63,Zaklady Przemyslu Metalowego H. Cegielski S.A.,Sulzer Turbomachinery Services,Hoegh Autoliners ASA,Norway,Oslo,—,Leif Hoegh & Company As,Norway,Hoegh Autoliners ASA,Norway,Hoegh Autoliners Shipping AS,Norway,Hoegh Technical Management Incorporated,Philippines,—,—,—,—,Hoegh Autoliners Management AS,Norway,—,—,—,—,9176395,257712000,15754,21127,7RTA62
vehicle carrier,283938,Boheme,Live,Singapore,28473,1999,50'+ gt,28360,Single,9V8514,67264,4419,Hanwha Ocean Company Limited,Okpo,227.89,219.30,32.26,32.26,32.27,11.00,21.27,B&W Diesel A/S,B&W Diesel A/S,Singapore Shipping Corporation Limited,Republic of Singapore,Singapore,—,Singapore Shipping Corporation Limited,Republic of Singapore,Singapore Shipping Corporation Limited,Republic of Singapore,SSC Boheme Private Limited,Republic of Singapore,SSC Ship Management Private Limited,Republic of Singapore,Wallenius Wilhelmsen Ocean Holding AS,Norway,—,—,SSC Ship Management Private Limited,Republic of Singapore,—,—,—,—,9176565,563262000,14913,19998,8S60MC
vehicle carrier,283939,Elektra,Live,Norway (Int. Register),23761,1999,50'+ gt,28126,Single,LATK8,67264,4420,Hanwha Ocean Company Limited,Okpo,227.90,219.30,32.26,32.26,32.27,11.00,21.27,B&W Diesel A/S,B&W Diesel A/S,Wallenius Wilhelmsen Ocean Holding AS,Norway,Bergen,—,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wallenius Wilhelmsen Shipowning Norway AS,Norway,Wallenius Marine AB,Sweden,—,—,—,—,Wallenius Marine AB,Sweden,—,—,—,—,9176577,257248000,14913,19998,8S60MC
vehicle carrier,284086,Chang Sheng Hong,Live,China,11172,2000,30'-50'gt,12743,Single,BRTQ,37237,421,Uljanik Brodogradiliste d.d.,Pula,176.00,165.00,31.10,31.10,14.47,7.72,5.73,MAN Energy Solutions SE,B&W Diesel A/S,China Merchants Guangzhou RoRo Shipping Company Limited (CMRORO),People's Republic of China,Shenzhen,—,China Merchants Group Limited,"Hong Kong, S.A.R., China",China Merchants Guangzhou RoRo Shipping Company Limited (CMRORO),People's Republic of China,Shenzhen China Merchants RORO Transportation Company Limited,People's Republic of China,Shenzhen China Merchants RORO Transportation Company Limited,People's Republic of China,—,—,—,—,Shenzhen China Merchants RORO Transportation Company Limited,People's Republic of China,—,—,—,—,9177040,414317000,11060,15036,7S50MC-C
vehicle carrier,284088,Mosel Ace,Live,Liberia,11172,2000,30'-50'gt,12761,Single,D5VN7,37237,422,Uljanik Brodogradiliste d.d.,Pula,176.00,165.00,31.13,31.10,20.61,8.77,11.84,Uljanik d.d.,B&W Diesel A/S,Flota Suardiaz S.L.,Spain,Monrovia,—,Suardiaz Group,Spain,Flota Suardiaz S.L.,Spain,Flota Suardiaz S.L.,Spain,SIEM Ship Management S.p z.o.o,Poland,—,—,—,—,SIEM Ship Management S.p z.o.o,Poland,—,—,—,—,9177052,636019661,11060,15036,7S50MC-C
vehicle carrier,284340,Crux Leader,Live,Liberia,17235,1998,50'+ gt,21523,Single,5LNS8,57449,1296,Imabari Shipbuilding Company Limited (Marugame),Marugame,199.94,190.00,32.20,32.20,23.53,10.05,13.48,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Waterman Steamship Corporation (Waterman Logistics),United States of America,Monrovia,—,SEACOR Holdings Incorporated,United States of America,Waterman Steamship Corporation (Waterman Logistics),United States of America,Green Bull One Corporation,United States of America,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,—,—,—,—,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,—,—,—,—,9177428,636023440,12886,17280,8UEC60LS
vehicle carrier,284341,Ah Shin,Live,Panama,17235,1999,50'+ gt,21503,Single,3FBO9,57449,1304,Imabari Shipbuilding Company Limited (Marugame),Marugame,199.94,190.00,32.20,32.20,23.53,10.07,5.25,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Unknown Owners,—,Panama,—,Unknown Owners,—,Unknown Owners,—,SC Future SA,Panama,Doriko Limited,Republic of Korea,—,—,—,—,Doriko Limited,Republic of Korea,—,—,—,—,9177430,357170000,14121,17280,8UEC60LS
vehicle carrier,284626,Manon,Live,Norway (Int. Register),28473,1999,50'+ gt,28360,Single,LATJ8,67264,4421,Hanwha Ocean Company Limited,Okpo,199.00,190.50,32.26,32.26,14.05,9.52,4.53,B&W Diesel A/S,B&W Diesel A/S,Wallenius Wilhelmsen Ocean Holding AS,Norway,Bergen,—,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wallenius Wilhelmsen Shipowning Norway AS,Norway,Wallenius Marine AB,Sweden,—,—,—,—,Wallenius Marine AB,Sweden,—,—,—,—,9179725,259001000,14913,19998,8S60MC
vehicle carrier,284795,ERK Izmir,Live,Panama,2940,1998,-30'gt,3346,Single,3E3517,9233,184,Detlef Hegemann Rolandwerft GmbH & Company KG,Berne(DEU),99.00,94.65,19.50,19.50,18.50,5.50,13.00,Mak Motoren GmbH & Company KG,Mak Motoren GmbH & Company KG,Unknown Owners,—,Panama,—,Unknown Owners,—,Unknown Owners,—,Mediterra Indian Company,Liberia,Erkdeniz Denizcilik Isletmeleri Limited Sirket,Turkiye,—,—,—,—,Erkdeniz Denizcilik Isletmeleri Limited Sirket,Turkiye,—,—,—,—,9179983,352002302,2433,3263,8M25
vehicle carrier,284796,Chang Shin,Live,Panama,2940,1999,-30'gt,3350,Single,3E3518,9233,185,Detlef Hegemann Rolandwerft GmbH & Company KG,Berne(DEU),99.00,94.65,19.50,19.50,18.50,5.50,13.00,Mak Motoren GmbH & Company KG,Mak Motoren GmbH & Company KG,Samjoo Maritime Company Limited,Republic of Korea,Panama,—,Samjoo Maritime Company Limited,Republic of Korea,Samjoo Maritime Company Limited,Republic of Korea,Chang Shin Maritime SA,Panama,Doriko Limited,Republic of Korea,—,—,—,—,Doriko Limited,Republic of Korea,—,—,—,—,9179995,352002303,2433,3263,8M25
vehicle carrier,285153,Grand Quest,Live,Panama,15093,1999,50'+ gt,16702,Single,3FTO9,50309,3475,Kanasashi Shipbuilding Company Limited,Toyohashi,179.16,173.36,32.26,32.26,34.05,9.12,5.49,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Panama,4373,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Dynamic Active Marine S.A.,Panama,Cido Shipping (Korea) Company Limited,Republic of Korea,—,—,—,—,Cido Shipping (Korea) Company Limited,Republic of Korea,—,—,—,—,9181479,357802000,10646,14276,7UEC60LS
vehicle carrier,285154,Silver Ray,Live,Panama,15027,1999,50'+ gt,16157,Single,3FTI3,50087,3482,Kanasashi Shipbuilding Company Limited,Toyohashi,179.03,170.00,32.60,32.26,14.89,9.22,5.67,Mitsubishi Heavy Industries Limited,Mitsubishi Heavy Industries Limited,Sallaum Lines DMCC,United Arab Emirates,Panama,—,Sallaum Lines DMCC,United Arab Emirates,Sallaum Lines DMCC,United Arab Emirates,Sallaum Lines S.A.,Panama,Maritime Management Services DMCC,United Arab Emirates,Sallaum Lines DMCC,United Arab Emirates,—,—,Maritime Management Services DMCC,United Arab Emirates,—,—,—,—,9181376,355137000,11782,15800,7UEC60LS
vehicle carrier,285191,Leo Leader,Live,Panama,17270,1999,50'+ gt,22733,Single,3FQK9,57566,5012,Shin Kurushima Dockyard Company Limited,Onishi,199.90,190.00,32.26,32.26,23.68,10.02,5.25,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Panama,—,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Peridot Maritima SA,Panama,Wilhelmsen Ship Management Sendirian Berhad,Malaysia,NYK RORO Shipping,Japan,—,—,Wilhelmsen Ship Management Sendirian Berhad,Malaysia,Unknown,Unknown,Unknown Scrubber Manufacturer,Retrofit,9181558,357682000,14121,17280,8UEC60LS
vehicle carrier,285192,Pavo Leader,Live,Liberia,17270,1999,50'+ gt,22747,Single,5LTN8,57566,5013,Shin Kurushima Dockyard Company Limited,Onishi,199.93,190.00,32.26,32.26,15.27,10.02,5.25,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Waterman Steamship Corporation (Waterman Logistics),United States of America,Monrovia,—,SEACOR Holdings Incorporated,United States of America,Waterman Steamship Corporation (Waterman Logistics),United States of America,Green Bull One Corporation,United States of America,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,—,—,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,—,—,—,—,9181560,636024633,14121,19200,8UEC60LS
vehicle carrier,285243,Cassiopeia Leader,Live,Japan,17245,1999,50'+ gt,21547,Single,7JZI,57484,1315,Imabari Shipbuilding Company Limited (Marugame),Marugame,199.94,190.00,32.20,32.20,23.53,10.07,5.25,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Tokyo,—,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,NYK Shipmanagement Private Limited,Republic of Singapore,—,—,—,—,NYK Shipmanagement Private Limited,Republic of Singapore,Unknown,Unknown,Unknown Scrubber Manufacturer,Retrofit,9182277,431013000,14121,19200,8UEC60LS
vehicle carrier,285246,Orion Leader,Live,Japan,17262,1999,50'+ gt,21526,Single,7JZJ,57542,1316,Imabari Shipbuilding Company Limited (Marugame),Marugame,199.94,190.00,32.30,32.20,23.53,10.07,5.25,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Tokyo,—,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,—,—,—,—,—,—,—,—,—,—,9182289,431556000,14121,17278,8UEC60LS
vehicle carrier,285247,Comet Ace,Live,Panama,10985,2000,30'-50'gt,14283,Single,H3AM,36615,3490,Kanasashi Shipbuilding Company Limited,Toyohashi,174.98,166.00,29.20,29.20,20.74,8.52,2.96,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Meiji Shipping Company Limited,Japan,Panama,—,Meiji Shipping Group,Japan,Meiji Shipping Company Limited,Japan,Bright Ocean Maritime S.A.,Panama,MMS Company Limited,Japan,—,—,—,—,MMS Company Limited,Japan,—,—,—,—,9182356,351757000,10591,12240,8UEC52LA
vehicle carrier,285248,Astral Ace,Live,Japan,11069,2000,30'-50'gt,14280,Single,7JUJ,36897,3493,Kanasashi Shipbuilding Company Limited,Toyohashi,174.98,166.00,29.20,29.20,20.74,8.52,12.22,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Mitsui O.S.K. Lines Limited (MOL),Japan,Tokyo,3000,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,9182368,431220000,10591,14400,8UEC52LS
vehicle carrier,285258,Delphinus Leader,Live,Liberia,17232,1998,50'+ gt,21514,Single,5LKH3,57442,1295,Imabari Shipbuilding Company Limited (Marugame),Marugame,199.94,190.00,32.20,32.20,23.53,10.07,5.25,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Monrovia,—,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Milford Shipholding SA,Panama,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,NYK RORO Shipping,Japan,—,—,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,—,—,—,—,9174282,636022753,14121,17280,8UEC60LS
vehicle carrier,285513,Treasure,Live,Liberia,17606,1999,50'+ gt,22173,Single,D5HO2,58684,1156,Hashihama Shipbuilding Company Limited - SEE NOW AS Tsuneishi Shipbuilding Company Limited,Tadotsu,199.90,190.37,32.26,32.26,32.73,10.02,22.71,B&W Diesel A/S,B&W Diesel A/S,XT Management Limited,Israel,Monrovia,—,XT Holding Limited,Israel,XT Management Limited,Israel,Blue Arrow Navigation Limited,Liberia,ASM Maritime B.V.,Netherlands,—,—,—,—,ASM Maritime B.V.,Netherlands,—,—,—,—,9184859,636016742,12751,17100,7S60MC6
