Name,LLI Vessel Type,Built At,Built By,LLI NO,Status,Flag,Net Weight,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Maximum Draught (m),Freeboard (m),Designed By,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,IMO,MMSI,Depth (m),Built,Scrubber installation type,Scrubber manufacturer,Scrubber operating arrangement,Scrubber type,Engine Built By,Engine Power (kW),Engine Horsepower,Engine Designation,P & I Club,Class 1,Class 2,Class 3,Last docking survey date,Last intermediate survey date,Last special survey date,Last tailshaft survey date,Next Docking Survey Date,Next Special Survey Date,ISM Manager,ISM Manager Country/Region,Technical Manager,Technical Manager Country/Region,AIS Destination,Matched Destination,Latest AIS message type,Latest AIS message timestamp,AIS ETA,Company contact,Company contact Country/Region,Lat,Lng
Lake Villarica,vehicle carrier,China,China Merchants Jinling Shipyard (Nanjing) Company Limited,14009889,Live,Liberia,21489,50'+ gt,19046,Single,5LVL4,71631,JLZ8230402,199.90,196.00,-,38.00,10.00,11.92,Unknown Engine Designer,Monrovia,-,Unknown Owners,-,Unknown Owners,-,Relix Shipping Limited,Liberia,-,-,-,-,9994125,636025026,21.92,2025,-,-,-,-,-,-,-,7UEC60LSE,Assuranceforeningen Gard,Lloyds Register,-,-,-,-,-,-,2030-10-09T00:00:00,2030-10-09T00:00:00,Eastern Pacific Shipping (UK) Limited,United Kingdom,Eastern Pacific Shipping (UK) Limited,United Kingdom,ITLIV>SIKOP,Koper,A,25 May 2026 05:58:39 GMT,27 May 2026 03:00:00 GMT,Unknown Owners,-,"36° 44' 12"" N","15° 33' 30"" E"
BYD Jinan,vehicle carrier,China,China Merchants Heavy Industry (Jiangsu) Company Limited,14013890,Live,"Hong Kong, S.A.R., China",27987,50'+ gt,25109,Single,VRXA9,88033,CMHI-292-02,219.90,216.10,-,37.70,9.20,3.06,Unknown Engine Designer,Hong Kong,-,BYD Company Limited,People's Republic of China,BYD (HK) Company Limited,"Hong Kong, S.A.R., China",BYD Jinan Maritime (H.K.) Company Limited,"Hong Kong, S.A.R., China",-,-,-,-,9993951,477180300,22.00,2025,-,-,-,-,-,-,-,UNKNOWN,Assuranceforeningen Skuld,China Classification,-,-,-,-,-,-,-,-,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",Wallem Shipmanagement Singapore Private Limited,Republic of Singapore,LVSI,Lusi,A,25 May 2026 05:40:49 GMT,29 May 2026 02:00:00 GMT,BYD (HK) Company Limited,"Hong Kong, S.A.R., China","12° 22' 35"" N","113° 33' 25"" E"
Byd Shenzhen,vehicle carrier,China,China Merchants Jinling Shipyard (Nanjing) Company Limited,14013895,Live,"Hong Kong, S.A.R., China",27987,50'+ gt,19000,Single,VRWU4,87973,JLZ8220404,219.90,216.10,-,37.70,9.20,4.72,Unknown Engine Designer,Hong Kong,-,BYD Company Limited,People's Republic of China,BYD (HK) Company Limited,"Hong Kong, S.A.R., China",BYD Shenzhen Maritime (HK) Company Limited,"Hong Kong, S.A.R., China",-,-,-,-,9993963,477140200,40.00,2025,-,-,-,-,-,-,-,UNKNOWN,Assuranceforeningen Skuld,China Classification,-,-,-,-,-,-,2030-04-21T00:00:00,2030-04-21T00:00:00,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",ITLIV-SIKOP,Koper,A,25 May 2026 05:57:37 GMT,25 May 2026 15:30:00 GMT,BYD (HK) Company Limited,"Hong Kong, S.A.R., China","44° 3' 56"" N","14° 10' 21"" E"
BYD Changsha,vehicle carrier,China,China Merchants Heavy Industry (Jiangsu) Company Limited,14013897,Live,"Hong Kong, S.A.R., China",27987,50'+ gt,25205,Single,VRWY2,88033,CMHI-292-01,219.90,216.10,-,37.70,9.20,4.18,Unknown Engine Designer,Hong Kong,-,BYD Company Limited,People's Republic of China,BYD (HK) Company Limited,"Hong Kong, S.A.R., China",BYD Changsha Maritime (HK) Company Limited,"Hong Kong, S.A.R., China",-,-,-,-,9993949,477149900,40.00,2025,-,-,-,-,-,-,-,UNKNOWN,Assuranceforeningen Skuld,China Classification,-,-,-,-,-,-,-,-,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",SGSIN PGBG,Singapore,A,25 May 2026 05:49:58 GMT,29 May 2026 02:00:00 GMT,BYD (HK) Company Limited,"Hong Kong, S.A.R., China","19° 36' 44"" N","117° 49' 25"" E"
BYD Xi'An,vehicle carrier,China,China Merchants Jinling Shipyard (Nanjing) Company Limited,14013904,Live,"Hong Kong, S.A.R., China",27987,50'+ gt,19000,Single,VRWY4,87973,JLZ8220405,219.90,216.10,-,37.70,9.20,4.72,Unknown Engine Designer,Hong Kong,-,BYD Company Limited,People's Republic of China,BYD (HK) Company Limited,"Hong Kong, S.A.R., China",BYD Xi'an Maritime (HK) Company Limited,"Hong Kong, S.A.R., China",-,-,-,-,9993975,477155200,40.00,2025,-,-,-,-,-,-,-,UNKNOWN,-,China Classification,-,-,-,-,-,-,-,-,Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",Wallem Shipmanagement Limited (WSM),"Hong Kong, S.A.R., China",GBBRT-EGSDE,Gedser,A,25 May 2026 05:59:34 GMT,29 May 2026 14:00:00 GMT,BYD (HK) Company Limited,"Hong Kong, S.A.R., China","37° 13' 33"" N","2° 43' 10"" E"
Trans Harmony Green,vehicle carrier,Japan,Shimonoseki Shipyard of Mitsubishi Heavy Industries Limited,14017242,Live,Panama,14780,30'-50'gt,14016,Single,3E6959,49264,1238,195.00,185.00,-,30.60,8.20,22.80,MAN Energy Solutions SE,Panama,-,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Feng Li Maritime Corporation,Panama,-,-,-,-,9995612,352004697,31.00,2025,-,-,-,-,Mitsubishi Heavy Industries Limited,-,-,6S60ME-C10.5-GI,Assuranceforeningen Skuld,-,-,-,-,-,-,-,-,-,Bernhard Schulte Shipmanagement (Singapore) Private Limited,-,Bernhard Schulte Shipmanagement (Singapore) Private Limited,-,PH BTG,Batangas/Luzon,A,25 May 2026 05:48:35 GMT,25 May 2026 10:00:00 GMT,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,"13° 25' 22"" N","120° 10' 25"" E"
Trans Harmony Emerald,vehicle carrier,Japan,Shimonoseki Shipyard of Mitsubishi Heavy Industries Limited,14017243,Live,Panama,14780,30'-50'gt,14029,Single,3E8412,49264,1239,195.00,185.00,-,30.60,8.20,22.80,MAN Energy Solutions SE,Panama,-,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,Feng Li Maritime Corporation,Panama,-,-,-,-,9995624,352005274,31.00,2025,-,-,-,-,Mitsubishi Heavy Industries Limited,-,-,6S60ME-C10.5-GI,Assuranceforeningen Skuld,NK (provisional), (provisional), (provisional),-,-,-,-,2030-06-26T00:00:00,2030-06-26T00:00:00,Bernhard Schulte Shipmanagement (Singapore) Private Limited,-,Bernhard Schulte Shipmanagement (Singapore) Private Limited,-,PH BTG,Batangas/Luzon,A,25 May 2026 05:50:31 GMT,26 May 2026 07:00:00 GMT,Toyofuji Shipping Company Limited (Toyofuji Kaiun KK),Japan,"19° 13' 60"" N","116° 38' 53"" E"
Yuan Hai Kou,vehicle carrier,Guangzhou,Guangzhou Shipyard International Company Limited,14020870,Live,China,21164,50'+ gt,19133,Single,BPZH4,68252,23110001,199.90,195.60,-,38.00,10.40,4.82,Unknown Engine Designer,Guangzhou,7000,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Car Carriers Company Limited,People's Republic of China,COSCO Shipping Car Carriers Company Limited,People's Republic of China,Guangzhou Yuanhai Automobile Shipping Company Limited,People's Republic of China,-,-,9999589,414999000,40.40,2025,-,-,-,-,-,-,-,6S60ME-C8,China Shipowners Mutual Assurance Association,CS (provisional), (provisional), (provisional),-,-,-,-,2030-05-06T00:00:00,2030-05-06T00:00:00,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,SINGAPORE PGBG,Singapore East Anchorage,A,25 May 2026 05:52:37 GMT,26 May 2026 07:00:00 GMT,COSCO Shipping Car Carriers Company Limited,People's Republic of China,"5° 11' 29"" N","98° 20' 52"" E"
Yuan Jiang Kou,vehicle carrier,Guangzhou,Guangzhou Shipyard International Company Limited,14020871,Live,China,21164,50'+ gt,19276,Single,BQIP5,68252,23110002,199.90,195.60,-,38.00,8.60,4.82,Unknown Engine Designer,Guangzhou,7000,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Car Carriers Company Limited,People's Republic of China,COSCO Shipping Car Carriers Company Limited,People's Republic of China,-,-,-,-,9999591,412258000,40.40,2025,-,-,-,-,-,-,-,6S60ME-C8,China Shipowners Mutual Assurance Association,China Classification,-,-,-,-,-,-,2030-10-20T00:00:00,2030-10-20T00:00:00,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,SUEZ,Suez Canal South Anchorage,A,25 May 2026 05:55:39 GMT,25 May 2026 10:00:00 GMT,COSCO Shipping Car Carriers Company Limited,People's Republic of China,"28° 12' 40"" N","33° 18' 59"" E"
Yuan He Kou,vehicle carrier,Guangzhou,Guangzhou Shipyard International Company Limited,14020872,Live,China,21164,50'+ gt,19205,Single,BQJX7,68266,23110003,199.90,195.60,-,38.00,10.40,4.82,Unknown Engine Designer,Guangzhou,-,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Car Carriers Company Limited,People's Republic of China,COSCO Shipping Car Carriers Company Limited,People's Republic of China,-,-,-,-,9999606,412220000,40.40,2026,-,-,-,-,-,-,-,6S60ME-C8,China Shipowners Mutual Assurance Association,China Classification,-,-,-,-,-,-,2031-01-07T00:00:00,2031-01-07T00:00:00,-,-,COSCO Shipping Car Carriers Company Limited,People's Republic of China,SUEZ,Suez Canal South Anchorage,A,25 May 2026 05:54:50 GMT,04 Jun 2026 13:00:00 GMT,COSCO Shipping Car Carriers Company Limited,People's Republic of China,"6° 11' 10"" N","89° 52' 33"" E"
CM Hong Kong,vehicle carrier,China,China Merchants Jinling Shipyard (Jiangsu) Company Limited,14029846,Live,"Hong Kong, S.A.R., China",28331,50'+ gt,25505,Single,VRWW9,87824,CMHI-293-01,219.90,216.10,-,37.70,9.20,30.25,Unknown Engine Designer,Hong Kong,9300,China Merchants Group Limited,"Hong Kong, S.A.R., China",China Merchants Energy Shipping Company Limited (CMES),People's Republic of China,CM Hong Kong Shipping Company Limited,"Hong Kong, S.A.R., China",-,-,-,-,1040277,477155500,39.45,2025,-,-,-,-,-,15200,20384,7S60ME-C10.5-LGIM-EGRBP,NorthStandard,China Classification,-,-,-,-,-,-,2030-09-08T00:00:00,2030-09-08T00:00:00,China Merchants Shenzhen RoRo Shipping Company Limited,People's Republic of China,China Merchants Shenzhen RoRo Shipping Company Limited,People's Republic of China,ZHU HAI,Suez Canal South Anchorage,A,25 May 2026 05:55:57 GMT,24 May 2026 05:33:00 GMT,China Merchants Energy Shipping Company Limited (CMES),People's Republic of China,"11° 42' 47"" N","111° 47' 11"" E"
CM Shen Zhen,vehicle carrier,China,China Merchants Jinling Shipyard (Jiangsu) Company Limited,14029847,Live,"Hong Kong, S.A.R., China",28331,50'+ gt,25640,Single,VRWX2,87824,CMHI-293-01,219.90,216.10,-,37.70,9.20,4.72,Unknown Engine Designer,Hong Kong,9300,China Merchants Group Limited,"Hong Kong, S.A.R., China",China Merchants Energy Shipping Company Limited (CMES),People's Republic of China,CM Shen Zhen Shipping Company Limited,"Hong Kong, S.A.R., China",-,-,-,-,1040289,477204500,39.00,2025,-,-,-,-,-,-,-,UNKNOWN,Swedish Club (Sverige Angfartygs Assurans Forening),CS (provisional), (provisional), (provisional),-,-,-,-,2030-11-27T00:00:00,2030-11-27T00:00:00,China Merchants Shenzhen RoRo Shipping Company Limited,People's Republic of China,China Merchants Shenzhen RoRo Shipping Company Limited,People's Republic of China,TAR,-,A,25 May 2026 05:56:22 GMT,24 May 2026 22:30:00 GMT,China Merchants Energy Shipping Company Limited (CMES),People's Republic of China,"41° 5' 39"" N","1° 12' 24"" E"
Glovis Twilight,vehicle carrier,China,Guangzhou Shipyard International Company Limited,14029862,Live,Panama,29738,50'+ gt,21063,Single,3EA5142,77770,22110036,200.00,195.60,-,38.00,9.20,5.80,Unknown Engine Designer,Panama,-,HMM Company Limited,Republic of Korea,HMM Company Limited,Republic of Korea,Twilight Line SA,Panama,-,-,-,-,9999553,352006358,15.00,2026,-,-,-,-,-,-,-,7UEC60LSE,Assuranceforeningen Gard,Korean Register,-,-,-,-,-,-,2031-01-14T00:00:00,2031-01-14T00:00:00,-,-,HMM Company Limited,Republic of Korea,KRUSN,Ulsan,A,25 May 2026 05:54:13 GMT,05 Jun 2026 21:00:00 GMT,HMM Company Limited,Republic of Korea,"42° 54' 31"" N","129° 25' 20"" W"
Glovis Topaz,vehicle carrier,China,Guangzhou Shipyard International Company Limited,14029863,Live,Panama,23400,50'+ gt,21063,Single,3E8541,78000,22110035,200.00,195.60,-,38.00,9.20,5.80,Unknown Engine Designer,Panama,-,HMM Company Limited,Republic of Korea,HMM Company Limited,Republic of Korea,Topaz Line SA,Liberia,Hyundai Glovis Company Limited,Republic of Korea,-,-,9999541,352006078,15.00,2025,-,-,-,-,-,-,-,7UEC60LSE,Assuranceforeningen Gard,Korean Register,-,-,-,-,-,-,2030-10-21T00:00:00,2030-10-21T00:00:00,HMM Ocean Service Company Limited,Republic of Korea,HMM Ocean Service Company Limited,Republic of Korea,MX LZC,Lazaro Cardenas,A,25 May 2026 05:14:24 GMT,04 Jun 2026 15:00:00 GMT,HMM Company Limited,Republic of Korea,"43° 4' 54"" N","168° 42' 29"" E"
Glovis Titan,vehicle carrier,China,Guangzhou Shipyard International Company Limited,14029864,Live,Panama,23400,50'+ gt,21063,Single,3E8439,78000,22110034,200.00,195.60,-,38.00,9.20,5.80,Unknown Engine Designer,Panama,-,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,Titan Line SA,Panama,-,-,-,-,9999539,352005931,15.00,2025,-,-,-,-,-,-,-,7UEC60LSE,Assuranceforeningen Gard,Korean Register,-,-,-,-,-,-,2030-09-09T00:00:00,2030-09-09T00:00:00,-,-,Hyundai Glovis Company Limited,Republic of Korea,US TIW,Tacoma,A,25 May 2026 05:55:58 GMT,04 Jun 2026 04:00:00 GMT,Hyundai Glovis Company Limited,Republic of Korea,"39° 54' 15"" N","136° 58' 29"" E"
Cadwell,vehicle carrier,Singapore,Yantai Raffles Shipyard Private Limited,14049920,Live,Liberia,21221,50'+ gt,19160,Single,5LTO2,69250,H561,199.90,195.60,-,38.00,8.60,12.82,Unknown Engine Designer,Monrovia,-,Zodiac Group Monaco SAM,Monaco,Zodiac Maritime Limited,United Kingdom,Stomzyn Shipping incorporated,Liberia,-,-,-,-,9999979,636024635,21.42,2025,-,-,-,-,-,-,-,UNKNOWN,U.K. Mutual Steam Ship Assurance Association (Bermuda) Ltd,Lloyds Register,-,-,-,-,-,-,2030-07-20T00:00:00,2030-07-20T00:00:00,Zodiac Maritime Limited,United Kingdom,Zodiac Maritime Limited,United Kingdom,US TIW,Tacoma,A,25 May 2026 05:09:57 GMT,28 May 2026 06:00:00 GMT,Zodiac Maritime Limited,United Kingdom,"51° 28' 35"" N","147° 39' 19"" W"
Brands Hatch,vehicle carrier,Singapore,Yantai Raffles Shipyard Private Limited,14049927,Live,Liberia,21221,50'+ gt,19160,Single,5LTH5,69250,H560,199.90,195.60,-,38.00,8.60,12.82,Unknown Engine Designer,Monrovia,-,Zodiac Group Monaco SAM,Monaco,Zodiac Maritime Limited,United Kingdom,Jastzab Shipping Incorporated,Liberia,-,-,-,-,9999967,636024583,21.42,2025,-,-,-,-,-,-,-,UNKNOWN,U.K. Mutual Steam Ship Assurance Association (Bermuda) Ltd,Lloyds Register,-,-,-,-,-,-,2030-03-17T00:00:00,2030-03-17T00:00:00,Zodiac Maritime Limited,United Kingdom,Zodiac Maritime Limited,United Kingdom,SG SIN (PEBGC),Singapore East Anchorage,A,16 May 2026 10:59:39 GMT,31 May 2026 04:00:00 GMT,Zodiac Maritime Limited,United Kingdom,"34° 42' 9"" S","18° 20' 5"" E"
OCEAN LEGACY,vehicle carrier,China,China Merchants Jinling Shipyard (Nanjing) Company Limited,14096560,Live,Cyprus,-,50'+ gt,20244,Single,5BYU6,74412,JLZ8230421,199.90,-,37.70,-,10.20,-,Unknown Engine Designer,-,-,Sallaum Lines DMCC,United Arab Emirates,Sallaum Lines DMCC,United Arab Emirates,SL One Limited,Cyprus,-,-,-,-,1022160,210717000,-,2026,-,-,-,-,-,-,-,7UEC60LSE,Assuranceforeningen Skuld,-,-,-,-,-,-,-,-,-,-,-,Sallaum Lines DMCC,United Arab Emirates,ZA DUR>DE EME,-,A,25 May 2026 05:52:51 GMT,12 Jun 2026 02:00:00 GMT,Sallaum Lines DMCC,United Arab Emirates,"34° 25' 44"" S","24° 34' 59"" E"
Hamabo Leader,vehicle carrier,South Korea,HD Hyundai Mipo Company Limited,14108185,Live,Bahamas,-,50'+ gt,17217,Single,C6IP7,75929,8408,200.00,190.40,-,38.00,-,-,Unknown Engine Designer,Nassau,-,Ray Shipping Limited,Israel,Ray Car Carriers Limited,Isle of Man,Hamabo Maritime Limited,Isle of Man,-,-,-,-,1032892,311001733,37.70,2026,-,-,-,-,-,-,-,UNKNOWN,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),-,-,-,-,-,-,-,-,-,-,-,Ray Car Carriers Limited,Isle of Man,HHI H.8408 SEA TRIAL,-,A,13 May 2026 02:23:11 GMT,13 May 2026 09:00:00 GMT,Ray Car Carriers Limited,Isle of Man,"35° 30' 34"" N","129° 23' 49"" E"
Lapis Ace,vehicle carrier,Tadotsu,Tadotsu Shipbuilding Company Limited - NOW IMABARI TADOTSU SHIPBUILDING COMPANY LIMITED - which see,14110453,Live,Panama,23309,50'+ gt,21000,Single,3E6680,77695,F086,199.98,192.00,-,38.00,-,-,MAN Energy Solutions SE,Panama,-,Imabari Shipbuilding Company Limited,Japan,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,Cypress Maritime (Panama) S.A.,Panama,-,-,-,-,9991159,352004369,38.76,2024,-,-,-,-,-,-,-,6S60ME-C10.5-GI-EGRBP,U.K. Mutual Steam Ship Assurance Association (Bermuda) Ltd,-,-,-,-,-,-,-,-,-,Fleet Ship Management Private Limited,Republic of Singapore,Fleet Ship Management Private Limited,Republic of Singapore,GB BRS,-,A,25 May 2026 05:55:58 GMT,03 Jun 2026 14:00:00 GMT,Shoei Kisen KK (Shoei Kisen Kaisha Limited),Japan,"1° 46' 43"" N","10° 36' 46"" W"
Tourmaline Ace,vehicle carrier,Tadotsu,Tadotsu Shipbuilding Company Limited - NOW IMABARI TADOTSU SHIPBUILDING COMPANY LIMITED - which see,14110454,Live,Liberia,23309,50'+ gt,21000,Single,5LUO6,78000,F084,199.98,192.00,-,38.00,-,-,MAN Energy Solutions SE,Monrovia,-,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Seaflower Marine SA,Panama,-,-,-,-,9979084,636024846,22.85,2025,-,-,-,-,-,-,-,6S60ME-C10.5-GI-EGRBP,Assuranceforeningen Skuld,-,-,-,-,-,-,-,-,-,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,CA NWE,Port North Fraser,A,25 May 2026 05:58:13 GMT,25 May 2026 11:00:00 GMT,Mitsui O.S.K. Lines Limited (MOL),Japan,"48° 26' 57"" N","124° 39' 18"" W"
Aicc Huanghu,vehicle carrier,Wuhu,Wuhu Shipyard Company Limited,14110481,Live,Marshall Islands,21499,50'+ gt,18773,Single,V7A6635,71663,W2241,199.99,195.60,-,39.37,8.60,5.52,Unknown Engine Designer,Majuro,-,Anhui Port and Shipping Group Company Limited,People's Republic of China,Anhui Hangrui International Ro-Ro Transportation Company Limited,People's Republic of China,Hangrui Huanghu Shipping Limited,"Hong Kong, S.A.R., China",-,-,-,-,1018377,538011134,22.00,2025,-,-,-,-,-,13600,18238,7X62DF-2.1,Assuranceforeningen Gard,DNV,China Classification,-,-,-,-,-,2030-01-15T00:00:00,2030-01-15T00:00:00,Seacon Ships Management Private Limited,Republic of Singapore,Seacon Ships Management Private Limited,Republic of Singapore,BRISTOL UK,-,A,25 May 2026 05:56:52 GMT,30 May 2026 06:00:00 GMT,Anhui Hangrui International Ro-Ro Transportation Company Limited,People's Republic of China,"35° 57' 26"" N","5° 40' 43"" W"
AICC Kunpeng,vehicle carrier,Wuhu,Wuhu Shipyard Company Limited,14110482,Live,Marshall Islands,21600,50'+ gt,18885,Single,V7A3127,71577,W2242,199.99,195.60,-,39.37,8.60,5.52,Unknown Engine Designer,Majuro,-,Anhui Port and Shipping Group Company Limited,People's Republic of China,Anhui Hangrui International Ro-Ro Transportation Company Limited,People's Republic of China,Hangrui Kunpeng Shipping Limited,"Hong Kong, S.A.R., China",-,-,-,-,1018389,538011560,16.00,2025,-,-,-,-,-,13600,18238,7X62DF-2.1,Assuranceforeningen Gard,China Classification,-,-,-,-,-,-,2030-06-16T00:00:00,2030-06-16T00:00:00,Seacon Ships Management Private Limited,Republic of Singapore,Seacon Ships Management Private Limited,Republic of Singapore,ITRAN,Ravenna,A,25 May 2026 05:52:27 GMT,27 May 2026 05:00:00 GMT,Anhui Hangrui International Ro-Ro Transportation Company Limited,People's Republic of China,"36° 19' 40"" N","21° 20' 56"" E"
AICC Fenghuang,vehicle carrier,Wuhu,Wuhu Shipyard Company Limited,14110483,Live,Marshall Islands,21600,50'+ gt,18878,Single,V7A3126,71800,W2243,199.90,195.60,-,38.00,10.00,5.50,Unknown Engine Designer,Majuro,-,Anhui Port and Shipping Group Company Limited,People's Republic of China,Anhui Hangrui International Ro-Ro Transportation Company Limited,People's Republic of China,Hangrui Fenghuang Shipping Limited,"Hong Kong, S.A.R., China",-,-,-,-,1018391,538011559,15.50,2025,-,-,-,-,-,-,-,7UEC60LSE,Assuranceforeningen Gard,BV (provisional), (provisional), (provisional),-,-,2025-09-01T00:00:00,-,2030-09-25T00:00:00,2030-09-25T00:00:00,-,-,Anhui Hangrui International Ro-Ro Transportation Company Limited,People's Republic of China,PORT SUEZ,-,A,25 May 2026 05:57:53 GMT,25 May 2026 15:00:00 GMT,Anhui Hangrui International Ro-Ro Transportation Company Limited,People's Republic of China,"30° 40' 16"" N","32° 20' 13"" E"
Lake Shirasagi,vehicle carrier,China,China Merchants Jinling Shipyard (Nanjing) Company Limited,14124497,Live,Liberia,21489,50'+ gt,19046,Single,5LOL5,71631,JLZ8230403,199.84,196.00,-,38.00,15.50,6.42,Unknown Engine Designer,Monrovia,-,Quantum Pacific Group,Monaco,Eastern Pacific Shipping Private Limited,Republic of Singapore,Lerose Marine Limited,Liberia,EUKOR Car Carriers Incorporated,Republic of Korea,-,-,1024869,636023592,21.92,2024,-,-,-,-,-,-,-,7UEC60LSE,Assuranceforeningen Skuld,Lloyds Register,-,-,-,-,-,-,2029-12-02T00:00:00,2029-12-02T00:00:00,Eastern Pacific Shipping (UK) Limited,United Kingdom,Eastern Pacific Shipping (UK) Limited,United Kingdom,AOLAD > GHTEM,-,A,25 May 2026 05:55:48 GMT,23 May 2026 19:00:00 GMT,Eastern Pacific Shipping Private Limited,Republic of Singapore,"5° 32' 58"" N","0° 4' 43"" E"
Lake Wakatipu,vehicle carrier,China,China Merchants Jinling Shipyard (Nanjing) Company Limited,14124498,Live,Liberia,21489,50'+ gt,19081,Single,5LOL6,71631,JLZ8230404,199.90,196.00,-,38.00,10.00,11.92,Unknown Engine Designer,Monrovia,-,Quantum Pacific Group,Monaco,Eastern Pacific Shipping Private Limited,Republic of Singapore,Rosele Marine Limited,Liberia,-,-,-,-,1024871,636023593,21.92,2026,-,-,-,-,-,-,-,7UEC60LSE,NorthStandard,Lloyds Register,-,-,-,-,-,-,2031-01-28T00:00:00,2031-01-28T00:00:00,Eastern Pacific Shipping (UK) Limited,United Kingdom,Eastern Pacific Shipping (UK) Limited,United Kingdom,USBAL,Baltimore,A,25 May 2026 04:56:59 GMT,02 Jun 2026 03:00:00 GMT,Eastern Pacific Shipping Private Limited,Republic of Singapore,"49° 38' 48"" N","15° 32' 46"" W"
Cerulean Ace,vehicle carrier,Japan,Shin Kurushima Dockyard Company Limited,14124612,Live,Panama,22251,50'+ gt,19889,Single,3E7475,73132,6201,199.95,196.00,-,38.00,9.60,11.40,MAN Energy Solutions SE,Panama,-,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Susan Navigation SA,Panama,-,-,-,-,9973872,352003313,21.00,2024,-,-,-,-,-,-,-,6S60ME-C10.5-GI-EGRBP,Assuranceforeningen Skuld,-,-,-,-,-,-,-,-,-,MOL Ship Management Company Limited (MOLSHIP),Japan,MOL Ship Management Company Limited (MOLSHIP),Japan,GB NCL,Tyne,A,25 May 2026 05:56:19 GMT,11 Jun 2026 07:00:00 GMT,Mitsui O.S.K. Lines Limited (MOL),Japan,"33° 3' 28"" S","28° 13' 12"" E"
Celeste Ace,vehicle carrier,Japan,Shin Kurushima Dockyard Company Limited,14124613,Live,Panama,-,50'+ gt,18650,Single,3E5420,73132,6202,199.96,-,-,38.00,-,-,MAN Energy Solutions SE,-,-,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Rejoice Trans S.A.,Panama,-,-,-,-,9982990,352004036,-,2024,-,-,-,-,-,-,-,6S60ME-C10.5-GI-EGRBP,Assuranceforeningen Skuld,-,-,-,-,-,-,-,-,-,MOL Ship Management Company Limited (MOLSHIP),Japan,MOL Ship Management Company Limited (MOLSHIP),Japan,LK HBA,Hambantota,A,25 May 2026 05:56:21 GMT,27 May 2026 16:30:00 GMT,Mitsui O.S.K. Lines Limited (MOL),Japan,"6° 6' 39"" N","96° 5' 44"" E"
